商品型號,商品網址,商品照片,商品標題,品牌,分類,男女款,價格(台幣),商品介紹,主要顏色,次要顏色,主色比例,次色比例
69707_NVMT,https://www.skechers.com/en-us/style/69707/modern-jogger-2-0-narrows/nvmt,https://image.skechers.com/img/productimages/xlarge/69707_NVMT_E.jpg,Men's Modern Jogger 2.0 - Narrows,Skechers,SNEAKERS,Man,100,"Make a net gain in detailed, updated style and comfort wearing the Mark Nason Los Angeles Modern Jogger 2.0 - Narrows shoe. Soft knit mesh fabric, open weave net mesh fabric and smooth synthetic upper in a lace up casual sneaker oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction
Soft knit mesh fabric upper
Textured 'net mesh' open weave textured mesh front toe panel
Smooth synthetic overlay and heel panels for added comfort
Lace up casual comfort sneaker oxford design
Stitching accents
Upper treated with 3M Scotchguard? to resist water and stains
Side textured synthetic panel details with lace-through design
Stretch fabric instep panel for added snug comfort fit
Smooth synthetic side and heel panel detail with stitched accents
Lace up front panel for cinchable comfort fit
Continuous collar design with soft stretch design 
High apex front panel for added smooth comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with contrast colored center panel
Modern Jogger 2.0 midsole with added comfort cushioning and height
Flexible color coordinated translucent traction outsole
1 3/4 inch heel",,,,
69710_BKW,https://www.skechers.com/en-us/style/69710/modern-jogger-2-0-switzer/bkw,https://image.skechers.com/img/productimages/xlarge/69710_BKW_E.jpg,Men's Modern Jogger 2.0 - Switzer,Skechers,SNEAKERS,Man,100,"Get caught up in the sleek style and smooth comfort of the Mark Nason Los Angeles Modern Jogger 2.0 - Switzer shoe. Soft knit mesh fabric and smooth synthetic upper in a stretch laced front slip on casual sneaker oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Soft knit mesh fabric upper
Side and heel panel smooth synthetic overlays and net panels
Slip on stretch laced casual comfort sneaker oxford design
Stitching accents
Fabric treated with 3M Scotchgard? to resist water and stains
Zigzag woven-in pattern design with patent accents
Smooth synthetic side net panels and wraparound heel panel
Stretch laced front panel for easy slip on fit
Slip on design with padded fabric collar trim
High apex front panel for added smooth comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with contrast colored center panel
Modern Jogger 2.0 midsole with added comfort cushioning and height
Flexible color coordinated traction outsole
1 3/4 inch heel",,,,
69710_NVY,https://www.skechers.com/en-us/style/69710/modern-jogger-2-0-switzer/nvy,https://image.skechers.com/img/productimages/xlarge/69710_NVY_E.jpg,Men's Modern Jogger 2.0 - Switzer,Skechers,SNEAKERS,Man,100,"Get caught up in the sleek style and smooth comfort of the Mark Nason Los Angeles Modern Jogger 2.0 - Switzer shoe. Soft knit mesh fabric and smooth synthetic upper in a stretch laced front slip on casual sneaker oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Soft knit mesh fabric upper
Side and heel panel smooth synthetic overlays and net panels
Slip on stretch laced casual comfort sneaker oxford design
Stitching accents
Fabric treated with 3M Scotchgard? to resist water and stains
Zigzag woven-in pattern design with patent accents
Smooth synthetic side net panels and wraparound heel panel
Stretch laced front panel for easy slip on fit
Slip on design with padded fabric collar trim
High apex front panel for added smooth comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with contrast colored center panel
Modern Jogger 2.0 midsole with added comfort cushioning and height
Flexible color coordinated traction outsole
1 3/4 inch heel",,,,
69708_BKW,https://www.skechers.com/en-us/style/69708/modern-jogger-2-0-roan/bkw,https://image.skechers.com/img/productimages/xlarge/69708_BKW_E.jpg,Men's Modern Jogger 2.0 - Roan,Skechers,SNEAKERS,Man,95,"Smooth out your handsome sporty style with stretchable comfort in the Mark Nason Los Angeles Modern Jogger 2.0 - Roan shoe. Soft knit mesh fabric and smooth synthetic upper in a slip on casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Soft woven knit fabric upper
Smooth hot-melt synthetic overlays at toe, heel and instep for sleek look
Slip on casual comfort sneaker design
Upper treated with 3M Scotchgard? to resist water and stains
Contrast side synthetic overlay detail
Heel overlay panel with pull on top tab
Instep tab detail with emboss logo and pull on loop
Knit-in design with patent accents in diagonal pattern
Stretch rib-knit textured collar for easy slip on comfort
Slip on design with padded fabric collar trim
High apex front panel for added smooth comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with contrast colored center panel
Modern Jogger 2.0 midsole with added comfort cushioning and height
Flexible color coordinated traction outsole
1 3/4 inch heel",,,,
69708_OFWT,https://www.skechers.com/en-us/style/69708/modern-jogger-2-0-roan/ofwt,https://image.skechers.com/img/productimages/xlarge/69708_OFWT_E.jpg,Men's Modern Jogger 2.0 - Roan,Skechers,SNEAKERS,Man,95,"Smooth out your handsome sporty style with stretchable comfort in the Mark Nason Los Angeles Modern Jogger 2.0 - Roan shoe. Soft knit mesh fabric and smooth synthetic upper in a slip on casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Soft woven knit fabric upper
Smooth hot-melt synthetic overlays at toe, heel and instep for sleek look
Slip on casual comfort sneaker design
Upper treated with 3M Scotchgard? to resist water and stains
Contrast side synthetic overlay detail
Heel overlay panel with pull on top tab
Instep tab detail with emboss logo and pull on loop
Knit-in design with patent accents in diagonal pattern
Stretch rib-knit textured collar for easy slip on comfort
Slip on design with padded fabric collar trim
High apex front panel for added smooth comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with contrast colored center panel
Modern Jogger 2.0 midsole with added comfort cushioning and height
Flexible color coordinated traction outsole
1 3/4 inch heel",,,,
69714_BKRD,https://www.skechers.com/en-us/style/69714/ridge-rollie/bkrd,https://image.skechers.com/img/productimages/xlarge/69714_BKRD_E.jpg,Men's Ridge - Rollie,Skechers,SNEAKERS,Man,90,"Bold color blocked style and comfort wins the day in the Mark Nason Los Angeles Ridge - Rollie shoe. Smooth leather, soft suede and mesh fabric upper in a lace up casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather and soft suede upper
Soft suede overlays at toe, sides and heel
Mesh fabric color block overlay panels
Lace up fashion casual sneaker design
Stitching accents on overlay trim
Upper treated with 3M Scotchgard? to resist water and stains
Smooth leather detail at instep and heel
Contrast synthetic edging trim at front, sides and heel
Mesh panels feature three color block designs
Lace up front
Heel overlay with pull on top tab
Padded continuous collar for soft comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted ridge designs
Contrast colored heel midsole panel
Flexible rubber traction outsole
1 inch heel",,,,
69714_WMLT,https://www.skechers.com/en-us/style/69714/ridge-rollie/wmlt,https://image.skechers.com/img/productimages/xlarge/69714_WMLT_E.jpg,Men's Ridge - Rollie,Skechers,SNEAKERS,Man,90,"Bold color blocked style and comfort wins the day in the Mark Nason Los Angeles Ridge - Rollie shoe. Smooth leather, soft suede and mesh fabric upper in a lace up casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather and soft suede upper
Soft suede overlays at toe, sides and heel
Mesh fabric color block overlay panels
Lace up fashion casual sneaker design
Stitching accents on overlay trim
Upper treated with 3M Scotchgard? to resist water and stains
Smooth leather detail at instep and heel
Contrast synthetic edging trim at front, sides and heel
Mesh panels feature three color block designs
Lace up front
Heel overlay with pull on top tab
Padded continuous collar for soft comfort
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted ridge designs
Contrast colored heel midsole panel
Flexible rubber traction outsole
1 inch heel",,,,
68661_OLV,https://www.skechers.com/en-us/style/68661/a-line-axes/olv,https://image.skechers.com/img/productimages/xlarge/68661_OLV_E.jpg,Men's A-Line - Axes,Skechers,SNEAKERS,Man,80,"Rock some serious advanced sneaker style and comfort with the Mark Nason Los Angeles A-Line - Axes shoe. Soft knit fabric upper in a slip on stretch laced casual sneaker with Memory Foam Lux insole.
Construction

Soft sleek nearly one piece knit mesh fabric upper
Slip on stretch laced casual comfort sneaker oxford design
Water Resistant treated fabric
Textured rib-knit panels at toe and sides for unique look
Rounded toe front
Knit in textured mesh designs for breathable comfort
Stretch laced front panel for added comfort
Smooth instep panel with logo detailing
Stretch knit collar with stitching trim
Padded collar
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted block design details
Geometric sculpted sides and heel panel for unique midsole look
Flexible rubber traction outsole with color accent detailing
1 1/2 inch heel",,,,
68661_BLK,https://www.skechers.com/en-us/style/68661/a-line-axes/blk,https://image.skechers.com/img/productimages/xlarge/68661_BLK_E.jpg,Men's A-Line - Axes,Skechers,SNEAKERS,Man,80,"Rock some serious advanced sneaker style and comfort with the Mark Nason Los Angeles A-Line - Axes shoe. Soft knit fabric upper in a slip on stretch laced casual sneaker with Memory Foam Lux insole.
Construction

Soft sleek nearly one piece knit mesh fabric upper
Slip on stretch laced casual comfort sneaker oxford design
Water Resistant treated fabric
Textured rib-knit panels at toe and sides for unique look
Rounded toe front
Knit in textured mesh designs for breathable comfort
Stretch laced front panel for added comfort
Smooth instep panel with logo detailing
Stretch knit collar with stitching trim
Padded collar
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted block design details
Geometric sculpted sides and heel panel for unique midsole look
Flexible rubber traction outsole with color accent detailing
1 1/2 inch heel",,,,
68661_NVY,https://www.skechers.com/en-us/style/68661/a-line-axes/nvy,https://image.skechers.com/img/productimages/xlarge/68661_NVY_E.jpg,Men's A-Line - Axes,Skechers,SNEAKERS,Man,80,"Rock some serious advanced sneaker style and comfort with the Mark Nason Los Angeles A-Line - Axes shoe. Soft knit fabric upper in a slip on stretch laced casual sneaker with Memory Foam Lux insole.
Construction

Soft sleek nearly one piece knit mesh fabric upper
Slip on stretch laced casual comfort sneaker oxford design
Water Resistant treated fabric
Textured rib-knit panels at toe and sides for unique look
Rounded toe front
Knit in textured mesh designs for breathable comfort
Stretch laced front panel for added comfort
Smooth instep panel with logo detailing
Stretch knit collar with stitching trim
Padded collar
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted block design details
Geometric sculpted sides and heel panel for unique midsole look
Flexible rubber traction outsole with color accent detailing
1 1/2 inch heel",,,,
68699_BKMT,https://www.skechers.com/en-us/style/68699/rubble-kelton/bkmt,https://image.skechers.com/img/productimages/xlarge/68699_BKMT_E.jpg,Men's Rubble - Kelton,Skechers,SNEAKERS,Man,115,"Rock some seriously refined style and comfort wearing the Mark Nason Los Angeles Rubble - Kelton shoe. Smooth Italian leather upper in a lace up casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth Italian leather upper
Contrast colored Italian leather overlays
Leather with soft matte finish
Lace up fashion casual sneaker design
Stitching accents on overlay trim
Color contrast overaly panels at sides and laces area
Stitched seam accented toe detail
Lace up front with metal eyelets
Heel overlay with pull on top tab
Padded soft mesh collar and tongue
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted side detail
Sculpted pod-design midsole and outsole
Flexible rubber traction outsole with contrast detail
1 1/4 inch heel",,,,
68699_COG,https://www.skechers.com/en-us/style/68699/rubble-kelton/cog,https://image.skechers.com/img/productimages/xlarge/68699_COG_E.jpg,Men's Rubble - Kelton,Skechers,SNEAKERS,Man,115,"Rock some seriously refined style and comfort wearing the Mark Nason Los Angeles Rubble - Kelton shoe. Smooth Italian leather upper in a lace up casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth Italian leather upper
Contrast colored Italian leather overlays
Leather with soft matte finish
Lace up fashion casual sneaker design
Stitching accents on overlay trim
Color contrast overaly panels at sides and laces area
Stitched seam accented toe detail
Lace up front with metal eyelets
Heel overlay with pull on top tab
Padded soft mesh collar and tongue
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted side detail
Sculpted pod-design midsole and outsole
Flexible rubber traction outsole with contrast detail
1 1/4 inch heel",,,,
68699_WINE,https://www.skechers.com/en-us/style/68699/rubble-kelton/wine,https://image.skechers.com/img/productimages/xlarge/68699_WINE_E.jpg,Men's Rubble - Kelton,Skechers,SNEAKERS,Man,115,"Rock some seriously refined style and comfort wearing the Mark Nason Los Angeles Rubble - Kelton shoe. Smooth Italian leather upper in a lace up casual sneaker with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth Italian leather upper
Contrast colored Italian leather overlays
Leather with soft matte finish
Lace up fashion casual sneaker design
Stitching accents on overlay trim
Color contrast overaly panels at sides and laces area
Stitched seam accented toe detail
Lace up front with metal eyelets
Heel overlay with pull on top tab
Padded soft mesh collar and tongue
Soft fabric shoe lining
Memory Foam Lux cushioned comfort insole
Shock absorbing midsole with sculpted side detail
Sculpted pod-design midsole and outsole
Flexible rubber traction outsole with contrast detail
1 1/4 inch heel",,,,
65509_BBK,https://www.skechers.com/en-us/style/65509/delson-brewton/bbk,https://image.skechers.com/img/productimages/xlarge/65509_BBK_E.jpg,Men's Delson - Brewton,Skechers,SNEAKERS,Man,75,"Increase your sporty casual style and flexible comfort levels with the SKECHERS Delson - Brewton shoe. Skech Knit Mesh fabric and synthetic upper in a slip on bungee laced sporty casual comfort sneaker oxford with interwoven designs. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Skech Knit Mesh nearly one piece fabric upper
Slip on bungee laced sporty casual comfort sneaker design
Stitching accents
Smooth synthetic overlays at lace areas for added durability
Woven-in sporty tone-on-tone design 
Interwoven ventilating panels at toe and sides
Smooth suede-textured synthetic heel overlay panel
S logo on tongue detail
Bungee stretch laced front panel for laced-look and slip on ease
High apex front instep panel for added comfort
Heel panel overlay with SKECHERS logo and top pull on loop
Mesh fabric collar and tongue panels
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65509_BLU,https://www.skechers.com/en-us/style/65509/delson-brewton/blu,https://image.skechers.com/img/productimages/xlarge/65509_BLU_E.jpg,Men's Delson - Brewton,Skechers,SNEAKERS,Man,75,"Increase your sporty casual style and flexible comfort levels with the SKECHERS Delson - Brewton shoe. Skech Knit Mesh fabric and synthetic upper in a slip on bungee laced sporty casual comfort sneaker oxford with interwoven designs. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Skech Knit Mesh nearly one piece fabric upper
Slip on bungee laced sporty casual comfort sneaker design
Stitching accents
Smooth synthetic overlays at lace areas for added durability
Woven-in sporty tone-on-tone design 
Interwoven ventilating panels at toe and sides
Smooth suede-textured synthetic heel overlay panel
S logo on tongue detail
Bungee stretch laced front panel for laced-look and slip on ease
High apex front instep panel for added comfort
Heel panel overlay with SKECHERS logo and top pull on loop
Mesh fabric collar and tongue panels
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65509_TAN,https://www.skechers.com/en-us/style/65509/delson-brewton/tan,https://image.skechers.com/img/productimages/xlarge/65509_TAN_E.jpg,Men's Delson - Brewton,Skechers,SNEAKERS,Man,75,"Increase your sporty casual style and flexible comfort levels with the SKECHERS Delson - Brewton shoe. Skech Knit Mesh fabric and synthetic upper in a slip on bungee laced sporty casual comfort sneaker oxford with interwoven designs. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Skech Knit Mesh nearly one piece fabric upper
Slip on bungee laced sporty casual comfort sneaker design
Stitching accents
Smooth synthetic overlays at lace areas for added durability
Woven-in sporty tone-on-tone design 
Interwoven ventilating panels at toe and sides
Smooth suede-textured synthetic heel overlay panel
S logo on tongue detail
Bungee stretch laced front panel for laced-look and slip on ease
High apex front instep panel for added comfort
Heel panel overlay with SKECHERS logo and top pull on loop
Mesh fabric collar and tongue panels
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65474_OLV,https://www.skechers.com/en-us/style/65474/delson-camben/olv,https://image.skechers.com/img/productimages/xlarge/65474_OLV_F.jpg,Men's Delson - Camben,Skechers,SNEAKERS,Man,75,"Instant sporty style and lightweight comfort delivers in the SKECHERS Delson - Camben shoe. Lightweight knit mesh fabric and synthetic upper in a slip on laced-front sporty casual comfort sneaker oxford with stitching and overlay accents. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Soft lightweight knit mesh fabric upper
Smooth leather-textured synthetic side and heel panels
Slip on laced-front sporty casual comfort sneaker design
Stitching accents
Side overlay panels with perforation accents for cooling effect
Contrast colored synthetic heel panel overlay
Mesh fabric front panel with woven-in heathered-look design
Stretch fabric side strap panels for easy fit
S logo on side panel
Laced front panel for easy wearing comfort
High apex front instep panel for added comfort
Heel and instep faux-leather pull on loop accents
Embossed S logo on instep detail
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65474_BKGY,https://www.skechers.com/en-us/style/65474/delson-camben/bkgy,https://image.skechers.com/img/productimages/xlarge/65474_BKGY_E.jpg,Men's Delson - Camben,Skechers,SNEAKERS,Man,75,"Instant sporty style and lightweight comfort delivers in the SKECHERS Delson - Camben shoe. Lightweight knit mesh fabric and synthetic upper in a slip on laced-front sporty casual comfort sneaker oxford with stitching and overlay accents. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Soft lightweight knit mesh fabric upper
Smooth leather-textured synthetic side and heel panels
Slip on laced-front sporty casual comfort sneaker design
Stitching accents
Side overlay panels with perforation accents for cooling effect
Contrast colored synthetic heel panel overlay
Mesh fabric front panel with woven-in heathered-look design
Stretch fabric side strap panels for easy fit
S logo on side panel
Laced front panel for easy wearing comfort
High apex front instep panel for added comfort
Heel and instep faux-leather pull on loop accents
Embossed S logo on instep detail
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65474_LTBR,https://www.skechers.com/en-us/style/65474/delson-camben/ltbr,https://image.skechers.com/img/productimages/xlarge/65474_LTBR_E.jpg,Men's Delson - Camben,Skechers,SNEAKERS,Man,75,"Instant sporty style and lightweight comfort delivers in the SKECHERS Delson - Camben shoe. Lightweight knit mesh fabric and synthetic upper in a slip on laced-front sporty casual comfort sneaker oxford with stitching and overlay accents. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Soft lightweight knit mesh fabric upper
Smooth leather-textured synthetic side and heel panels
Slip on laced-front sporty casual comfort sneaker design
Stitching accents
Side overlay panels with perforation accents for cooling effect
Contrast colored synthetic heel panel overlay
Mesh fabric front panel with woven-in heathered-look design
Stretch fabric side strap panels for easy fit
S logo on side panel
Laced front panel for easy wearing comfort
High apex front instep panel for added comfort
Heel and instep faux-leather pull on loop accents
Embossed S logo on instep detail
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65474_TPE,https://www.skechers.com/en-us/style/65474/delson-camben/tpe,https://image.skechers.com/img/productimages/xlarge/65474_TPE_E.jpg,Men's Delson - Camben,Skechers,SNEAKERS,Man,75,"Instant sporty style and lightweight comfort delivers in the SKECHERS Delson - Camben shoe. Lightweight knit mesh fabric and synthetic upper in a slip on laced-front sporty casual comfort sneaker oxford with stitching and overlay accents. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Soft lightweight knit mesh fabric upper
Smooth leather-textured synthetic side and heel panels
Slip on laced-front sporty casual comfort sneaker design
Stitching accents
Side overlay panels with perforation accents for cooling effect
Contrast colored synthetic heel panel overlay
Mesh fabric front panel with woven-in heathered-look design
Stretch fabric side strap panels for easy fit
S logo on side panel
Laced front panel for easy wearing comfort
High apex front instep panel for added comfort
Heel and instep faux-leather pull on loop accents
Embossed S logo on instep detail
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65474_BBK,https://www.skechers.com/en-us/style/65474/delson-camben/bbk,https://image.skechers.com/img/productimages/xlarge/65474_BBK_E.jpg,Men's Delson - Camben,Skechers,SNEAKERS,Man,75,"Instant sporty style and lightweight comfort delivers in the SKECHERS Delson - Camben shoe. Lightweight knit mesh fabric and synthetic upper in a slip on laced-front sporty casual comfort sneaker oxford with stitching and overlay accents. Air Cooled Memory Foam insole, flexible comfort midsole.
Construction

Soft lightweight knit mesh fabric upper
Smooth leather-textured synthetic side and heel panels
Slip on laced-front sporty casual comfort sneaker design
Stitching accents
Side overlay panels with perforation accents for cooling effect
Contrast colored synthetic heel panel overlay
Mesh fabric front panel with woven-in heathered-look design
Stretch fabric side strap panels for easy fit
S logo on side panel
Laced front panel for easy wearing comfort
High apex front instep panel for added comfort
Heel and instep faux-leather pull on loop accents
Embossed S logo on instep detail
Padded collar
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Shock absorbing lightweight flexible midsole
Flexible traction outsole
1 inch heel",,,,
65086_BLK,https://www.skechers.com/en-us/style/65086/relaxed-fit-expected-gomel/blk,https://image.skechers.com/img/productimages/xlarge/65086_BLK_F.jpg,Men's Relaxed Fit: Expected - Gomel,Skechers,SNEAKERS,Man,75,"The best of sporty and casual style meshes in the SKECHERS Relaxed Fit?: Expected - Gomel shoe. Sporty Skech-Knit mesh fabric upper in a slip on casual comfort loafer moc with knit-in accents. Memory Foam insole.
Construction

Skech Knit Mesh nearly one piece sporty fabric upper
Knit-in stability and cooling effect mesh panels
Slip on sporty casual comfort loafer moc design
Stitching accents
Side overlay panels
Embroidered side S logo
Comfort knit collar panel
Dual side elastic fabric panels for easy slip on fit
Padded collar
Soft fabric shoe lining
Relaxed Fit? design for a roomier comfortable fit
Memory Foam topped cushioned comfort insole
Shock absorbing midsole with contrast color stripe accent
Flexible rubber traction outsole",,,,
65086_TPE,https://www.skechers.com/en-us/style/65086/relaxed-fit-expected-gomel/tpe,https://image.skechers.com/img/productimages/xlarge/65086_TPE_F.jpg,Men's Relaxed Fit: Expected - Gomel,Skechers,SNEAKERS,Man,75,"The best of sporty and casual style meshes in the SKECHERS Relaxed Fit?: Expected - Gomel shoe. Sporty Skech-Knit mesh fabric upper in a slip on casual comfort loafer moc with knit-in accents. Memory Foam insole.
Construction

Skech Knit Mesh nearly one piece sporty fabric upper
Knit-in stability and cooling effect mesh panels
Slip on sporty casual comfort loafer moc design
Stitching accents
Side overlay panels
Embroidered side S logo
Comfort knit collar panel
Dual side elastic fabric panels for easy slip on fit
Padded collar
Soft fabric shoe lining
Relaxed Fit? design for a roomier comfortable fit
Memory Foam topped cushioned comfort insole
Shock absorbing midsole with contrast color stripe accent
Flexible rubber traction outsole",,,,
65086_GRY,https://www.skechers.com/en-us/style/65086/relaxed-fit-expected-gomel/gry,https://image.skechers.com/img/productimages/xlarge/65086_GRY_F.jpg,Men's Relaxed Fit: Expected - Gomel,Skechers,SNEAKERS,Man,75,"The best of sporty and casual style meshes in the SKECHERS Relaxed Fit?: Expected - Gomel shoe. Sporty Skech-Knit mesh fabric upper in a slip on casual comfort loafer moc with knit-in accents. Memory Foam insole.
Construction

Skech Knit Mesh nearly one piece sporty fabric upper
Knit-in stability and cooling effect mesh panels
Slip on sporty casual comfort loafer moc design
Stitching accents
Side overlay panels
Embroidered side S logo
Comfort knit collar panel
Dual side elastic fabric panels for easy slip on fit
Padded collar
Soft fabric shoe lining
Relaxed Fit? design for a roomier comfortable fit
Memory Foam topped cushioned comfort insole
Shock absorbing midsole with contrast color stripe accent
Flexible rubber traction outsole",,,,
65086_OLBR,https://www.skechers.com/en-us/style/65086/relaxed-fit-expected-gomel/olbr,https://image.skechers.com/img/productimages/xlarge/65086_OLBR_E.jpg,Men's Relaxed Fit: Expected - Gomel,Skechers,SNEAKERS,Man,75,"The best of sporty and casual style meshes in the SKECHERS Relaxed Fit?: Expected - Gomel shoe. Sporty Skech-Knit mesh fabric upper in a slip on casual comfort loafer moc with knit-in accents. Memory Foam insole.
Construction

Skech Knit Mesh nearly one piece sporty fabric upper
Knit-in stability and cooling effect mesh panels
Slip on sporty casual comfort loafer moc design
Stitching accents
Side overlay panels
Embroidered side S logo
Comfort knit collar panel
Dual side elastic fabric panels for easy slip on fit
Padded collar
Soft fabric shoe lining
Relaxed Fit? design for a roomier comfortable fit
Memory Foam topped cushioned comfort insole
Shock absorbing midsole with contrast color stripe accent
Flexible rubber traction outsole",,,,
50172_BLK,https://www.skechers.com/en-us/style/50172/energy-downforce/blk,https://image.skechers.com/img/productimages/xlarge/50172_BLK_E.jpg,Men's Energy - Downforce,Skechers,SNEAKERS,Man,65,"Take 'em down in SKECHERS Energy-Downforce shoe. Scuff resistant leather upper in a lace up sporty casual sneaker with stitching and overlay accents.
Construction

Scuff resistant leather upper
Stitching accents
Lace up sporty casual sneaker design
Overlay detail
Durable toe bumper
Lace up front
Side S logo
Padded collar and tongue
Soft fabric shoe lining
Cushioned comfort insole
Shock absorbing midsole
Flexible traction outsole
1 1/2 inch heel height",,,,
50172_BRTP,https://www.skechers.com/en-us/style/50172/energy-downforce/brtp,https://image.skechers.com/img/productimages/xlarge/50172_BRTP_F.jpg,Men's Energy - Downforce,Skechers,SNEAKERS,Man,65,"Take 'em down in SKECHERS Energy-Downforce shoe. Scuff resistant leather upper in a lace up sporty casual sneaker with stitching and overlay accents.
Construction

Scuff resistant leather upper
Stitching accents
Lace up sporty casual sneaker design
Overlay detail
Durable toe bumper
Lace up front
Side S logo
Padded collar and tongue
Soft fabric shoe lining
Cushioned comfort insole
Shock absorbing midsole
Flexible traction outsole
1 1/2 inch heel height",,,,
50081_BBK,https://www.skechers.com/en-us/style/50081/energy-after-burn/bbk,https://image.skechers.com/img/productimages/xlarge/50081_BBK_F.jpg,Men's Energy - After Burn,Skechers,SNEAKERS,Man,63,"Hit the track with breakneck speed in the SKECHERS Energy - After Burn shoe. Smooth leather upper in a lace up sporty athletic training sneaker with stitching and overlay accents.
Construction

Smooth leather upper
Stitching accent
Lace up sporty athletic training sneaker design
Side S logo
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Cushioned insole
Shock absorbing midsole
Flexible traction outsole
1 1/2 inch heel",,,,
55502_KHK,https://www.skechers.com/en-us/style/55502/skechers-gowalk-5-captivated/khk,https://image.skechers.com/img/productimages/xlarge/55502_KHK_E.jpg,Men's Skechers GOwalk 5 - Captivated,Skechers,CASUALS,Man,70,"The leaders in walking shoe technology continue to innovate with the Skechers GOwalk 5? - Captivated. Features lightweight, responsive ULTRA GO? cushioning and high-rebound COMFORT PILLAR TECHNOLOGY? for the ultimate in walking comfort. Soft woven canvas fabric and synthetic upper in a lace up boat styled walking shoe, Air Cooled Goga Mat? insole system for comfort.
Details

Lightweight, responsive ULTRA GO?cushioning
High-rebound COMFORT PILLAR TECHNOLOGY?underfoot react to your every step for the ultimate comfort
Skechers Air Cooled Goga Mat?breathable insole provides high-rebound cushioning
Dual density outsole for added stability and support
Soft woven canvas fabric and synthetic upper
Machine Washable design for easy care
Weight: 7.25 oz. per shoe in a men's size 9
1 1/2 inch heel

Construction

Soft woven canvas fabric upper 
Smooth synthetic overlays at sides and heel panel with leather-look finish
Stitched seam accented moc toe front
Lace up boat shoe styled comfort walking design
Side S logo
Three eye lace up front with metal eyelets
Soft padded collar and tongue for supreme comfort
Machine Washable shoe design - wash on gentle cycle cold, hang to air dry
Note: This style may not be eligible for use with discount codes",,,,
