ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B003V4BZFG,adidas,https://www.amazon.com/adidas-Performance-Mundial-Soccer-Cleat/dp/B003V4BZFG/ref=sr_1_11?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-11,"https://images-na.ssl-images-amazon.com/images/I/41oIsK%2B%2BEjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HiMHls18L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xdXeiIjoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bg07LAX%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZCA9t5UsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41z4jkm41mL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31KfgJgceJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Performance 男款足球網球目標鞋,4.4,,,300,"TWD 2,291.61","TWD 5,984.04","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							拼接麂皮鞋面
							
						
 
							合成襯裡，著感舒適
							
						
 
							模切 EVA 內底，輕盈舒適
							
						
 
							無痕膠橡膠大底 適用於所有室內表面專業室內 Mundial 球門 M 採用最好的材質和經典的 adidas 足球外觀
Split-suede 皮革耐磨貼片，耐用前腳支撐
柔軟耐用的合成襯裡，著感絕佳"
B07BSHSS1X,Nike,https://www.amazon.com/Nike-Mens-SuperFly-Academy-Black/dp/B07BSHSS1X/ref=sr_1_12?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-12,"https://images-na.ssl-images-amazon.com/images/I/31WX7Rmgy7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31ojG54yyML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yIEgP0UmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/311yTnUiRML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31AApUOTuqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31YxnyUFQ8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zIyOu8z5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Superfly 6 Academy Men's Firm Ground Soccer Cleats,4.7,"Wolf Grey Lt Crimson Platinum,Volt/Black","https://images-na.ssl-images-amazon.com/images/I/41H%2BMhDm9sL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31WX7Rmgy7L._SS47_.jpg",36,"TWD 1,799.89","TWD 5,548.96","Synthetic
							
						
 
							Fabric sole
							
						
 
							Dynamic Fit collar for secure comfort.
							
						
 
							Synthetic and textile upper for durable play.
							
						
 
							Plush sockliner for low profile cushioning.
							
						
 
							Multi-ground (MG) cleats for use on firm ground (FG) and artificial (AF)."
B07D9CS36L,adidas,https://www.amazon.com/adidas-Ground-Silver-Metallic-Yellow/dp/B07D9CS36L/ref=sr_1_13?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-13,"https://images-na.ssl-images-amazon.com/images/I/41ChGWkN%2BIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VP7p7yHLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414iVkLp-vL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31nf1VtZPQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31jnbTsv%2BuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31mcWcrW3qL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BVubeWXxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Copa 19.4 Firm Ground 足球鞋,4.6,"Black/Hi-res Red/Silver Metallic,Black/Silver Metallic/Solar Yellow,Off White/Solar Red/Black,Solar Yellow/Black/Solar Yellow,White/Solar Lime/White","https://images-na.ssl-images-amazon.com/images/I/41EdFpC10RL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ChGWkN%2BIL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31d5fNSFDVL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KGcgfba5L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31vMK5t2HjL._SS36_.jpg",20,"TWD 1,080.33","TWD 2,946.35","皮革與人造布料
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							輕盈的 adidasÂ Copa 19.4 FG 足球鞋墊，在球場上提供適當支撐，擊中地面跑步。"
B07HDRZ1BS,NIKE,https://www.amazon.com/Nike-Mercurial-Superfly-Soccer-Platinum/dp/B07HDRZ1BS/ref=sr_1_14?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-14,"https://images-na.ssl-images-amazon.com/images/I/3135-OQK6iL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31EquyqQqXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Mercurial Superfly 6 Academy FG Soccer Cleats,4.1,"Black / Black / Light Crimson / Black,Amarillo/Whitee/Black,Bright Crimson/Black-chrome-dark Grey,Dark Grey/Black/Opti Yellow,Total Orange,Black/Metallic Vivid Gold,White/Black/Pure Platinum,White / Metallic Cool Grey,White Multi,White/Grey,Clear Jade/Metallic Vivid Gold,White/Multi,Black/Total Orange/White,Volt/Black","https://images-na.ssl-images-amazon.com/images/I/41HUwzI0oPL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41413aRWCJL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41RfDp6NpWL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41oywyG8rSL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iSSUiMwkL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41crTTDsn5L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/3135-OQK6iL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41j2EWh6eeL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31%2BECT0LCBL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41i1KFpuYmL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51FXMtSHEIL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31%2BECT0LCBL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PlcNqldQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41STh5NySaL._SS36_.jpg",199,TWD 980.81,"TWD 6,873.18","皮革
							
						
 
							Fabric sole
							
						
 
							美國尺寸
							
						
 
							正版 Nike Gear 保證"
B07MB2V4XH,Nike,https://www.amazon.com/Nike-Mercurial-Superfly-Academy-Women/dp/B07MB2V4XH/ref=sr_1_15?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-15,"https://images-na.ssl-images-amazon.com/images/I/41IVIO27AiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kmxJ7N2LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dPtpcQ0FL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51emP7JrayL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男性 Mercurial Superfly 6 Academy MG,,,,,"TWD 2,618.32","TWD 5,432.74","輕量緩衝鞋墊
							
						
 
							腳趾上較高的板重疊，耐用性
							
						
 
							適用於短草或人造表面"
B07M6BN9PC,Nike,https://www.amazon.com/Nike-Phantom-Academy-Dynamic-Multi-Ground/dp/B07M6BN9PC/ref=sr_1_16?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-16,"https://images-na.ssl-images-amazon.com/images/I/41mGzh4WnhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Phantom Vision Academy Dynamic Fit FG Soccer Cleats Firm ground 成人 43 足球鞋,,,,,"TWD 2,607.85","TWD 3,139.50","鬼蕾絲系統隱藏在紋理外層下方，帶來乾淨、精確的觸感。 鞋帶快速收緊 1 拉
							
						
 
							內部靴子和動態合身領一起工作，將您的腳包覆在球場上
							
						
 
							多功能多地面板可在自然和人工草地表面上提供牽引力
							
						
 
							多接地 (MG) 墊片適用於短草或人造表面"
B07KNB8S2P,adidas,https://www.amazon.com/adidas-Nemeziz-Ground-Soccer-Metallic/dp/B07KNB8S2P/ref=sr_1_17?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-17,"https://images-na.ssl-images-amazon.com/images/I/41ErgZP%2BF%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41l7Y3Tz5PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417CW4N15CL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31OL04tIAYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nZiC41zKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tqdd0%2BxlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/314FjUk-bEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 Nemeziz 19.3 Firm 地面足球鞋,4.6,"Active Red/Silver Metallic/Solar Red,Black/Black/Utility Black,Shock Pink/Black/Shock Pink,Football Blue / Cloud White / Core Black","https://images-na.ssl-images-amazon.com/images/I/41ErgZP%2BF%2BL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31FXhPKTF-L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/416ev2jRjQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xNO85ZVdL._SS36_.jpg",11,"TWD 1,568.77","TWD 5,892.70","Synthetic
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							adidas 品質
							
						
 
							由 adidas 進口"
B07JMJ11LD,Joma,https://www.amazon.com/Joma-Aguis-Soccer-Cleats-Black/dp/B07JMJ11LD/ref=sr_1_18?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-18,"https://images-na.ssl-images-amazon.com/images/I/31Una2TEuVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xxzansZFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41J23PPfmlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31mXOA0SiyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31MZYBnVluL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31GVXJ6INdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31QUzq1O4pL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Joma 男款 Aguila FG Firm 地面足球鞋,5.0,"Black,黑色,Orange,Black/Fluo Yellow,Black/Black","https://images-na.ssl-images-amazon.com/images/I/31Una2TEuVL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jyKHzqnWL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41V1JrVDNaL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jyKHzqnWL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41npEIasHuL._SS36_.jpg",1 位客戶評價,"TWD 1,308.83","TWD 2,355.44","堅固地製造
							
						
 
							經典設計與現代科技和材料
							
						
 
							鞋面：高品質纖維，尼龍內飾
							
						
 
							大底：高級 PU。 基地：德州和PVC保持堅定的螺柱結構
							
						
 
							Joma 輕盈舒適"
B07D9CRZCM,adidas,https://www.amazon.com/adidas-Ground-Solar-Yellow-Black/dp/B07D9CRZCM/ref=sr_1_19?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-19,"https://images-na.ssl-images-amazon.com/images/I/418q8ZqN5LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VuYdI3wHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41U3KzqYc-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31N4KjdRz4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mgeWH1iXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zgKl9y6bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lFgV31QpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Copa 19.3 Firm Ground 足球鞋,4.1,"Black/Hi-res Red/Silver Metallic,Black/Solar Yellow/Black,Off White/Solar Red/Black,Solar Yellow/Black/Solar Yellow,White/Solar Lime/White","https://images-na.ssl-images-amazon.com/images/I/31E76JOIyxL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/418q8ZqN5LL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31gf-7D8o9L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31nKyqq4-JL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31ofeBu8A0L._SS36_.jpg",49,"TWD 1,129.11","TWD 3,903.91","皮革與人造布料
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							輕盈的 adidasÂ Copa 19.4 FG Firm Ground 足球鞋讓您在球場上玩耍。"
B07HDQV27M,Nike,https://www.amazon.com/Nike-Mens-Phantom-Soccer-Cleats/dp/B07HDQV27M/ref=sr_1_20?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-20,"https://images-na.ssl-images-amazon.com/images/I/41bdR1XhMKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bdR1XhMKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qTj4F87mL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eoekd9gKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wYkvpnwSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31jOk-vJ-oL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Phantom Vision Pro Dynamic Fit FG Soccer Cleats Firm ground 成人 43 足球鞋,4.4,"Racer Blue/Chrome White,Black","https://images-na.ssl-images-amazon.com/images/I/41bdR1XhMKL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31OonhUyF7L._SS36_.jpg",27,"TWD 2,007.45","TWD 9,023.36","網眼外層採用紋理的 NikeSkin 技術，提供精確的觸感
							
						
 
							動態合身領可連接腳部和下腿，同時讓腳踝自由移動
							
						
 
							幽靈蕾絲系統創建隱藏鎖定
							
						
 
							內靴符合您的腳
							
						
 
							輪廓鞋墊提供低調緩衝"
B0764BXSBX,New,https://www.amazon.com/New-Balance-Furon-Soccer-Flame/dp/B0764BXSBX/ref=sr_1_21?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-21,"https://images-na.ssl-images-amazon.com/images/I/41l-VrUb55L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41q1t9GvjcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41l-ZMf5qkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31pmJObi35L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31c%2Br4QjO2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31MzjilOh4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NNc2TfxdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 Furon 4.0 Pro FG 足球鞋,3.2,"White/Flame Orange,White,Black,Flame,Red","https://images-na.ssl-images-amazon.com/images/I/41KhT0pENNL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/317dY3qR5wL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/412oT4B8YwL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41l-VrUb55L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/11b5Nc4WpWL._SS36_.jpg",16,"TWD 1,128.45","TWD 8,430.82","合成纖維
							
						
 
							Imported
							
						
 
							item contains fur
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							D2D 方向螺栓位置，高度牽引腳趾紋理
							
						
 
							全火焰鍍鉻和火焰注入大底泡綿背襯 PU 內裡和 Ortholite 內芯搭配抗摩擦表層布
100 % 棉"
B07D9HBLDC,adidas,https://www.amazon.com/adidas-Goletto-Black-White-Scarlet/dp/B07D9HBLDC/ref=sr_1_22?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-22,"https://images-na.ssl-images-amazon.com/images/I/41FX9P5wnFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KgCJbDlGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41R1pYnF5aL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/312pF6LI-VL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31u%2BiDPcMNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31%2BUqmoFi9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41S1fXLJPHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 Goletto Vi Turf,4.1,,,29,"TWD 1,283.95","TWD 3,599.46","人造
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							輕盈耐用的合成皮革鞋面
							
						
 
							使用 Traxion 草皮大底，在堅硬的地面和草皮（短刃合成纖維）各方向移動最大牽引力
							
						
 
							柔軟織布襯裡，著感舒適"
B07HG9FHZF,Nike,https://www.amazon.com/Nike-Vapor-Academy-Soccer-Armory/dp/B07HG9FHZF/ref=sr_1_23?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-23,"https://images-na.ssl-images-amazon.com/images/I/41sL3GTHi%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TkjB6CPIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZRkD7QZOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31PJfqIH%2BPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318aPmboHUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41A8HjXW9TL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bBW%2BeQWaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男性 Soccer Mercurial Vapor 12 Academy 多地墊,3.9,"Armory Blue/Black/Wolf Grey,Hyper Crimson/Black/White,Armory Blue/Black-wolf Grey,Hyper Crimson/Black-white","https://images-na.ssl-images-amazon.com/images/I/41sL3GTHi%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YUWFFDKjL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41sL3GTHi%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YUWFFDKjL._SS47_.jpg",6,"TWD 2,127.59","TWD 4,758.35","合成纖維
							
						
 
							固定舌頭可保持不變。
							
						
 
							微紋理鞋面提供高速精確的觸摸。
							
						
 
							管狀板系統創建推進牽引力。
							
						
 
							腳趾高大底包覆增強耐用性。
							
						
 
							雪佛龍螺釘和圓形螺釘設計用於天然草地和人造草地間距。"
B07HG8T5VK,Nike,https://www.amazon.com/Nike-Mercurial-Superfly-Academy-Soccer/dp/B07HG8T5VK/ref=sr_1_24?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-24,"https://images-na.ssl-images-amazon.com/images/I/41WB86zg5KL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男性 Mercurial Superfly 6 Academy MG 足球鞋,3.8,"Armory Blue/Black/Wolf Grey,Armory Blue/Black-wolf Grey","https://images-na.ssl-images-amazon.com/images/I/41WB86zg5KL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41WB86zg5KL._SS47_.jpg",4,"TWD 2,268.03","TWD 5,565.00","synthetic-and-leather
							
						
 
							耐用的合成皮革和動態合身領符合您的腳，流線型自然合身。
							
						
 
							整體的微紋理使得它可以輕鬆地以全速控制球。
							
						
 
							多功能多地面板可在自然和人工草地表面上提供牽引力。"
B0778HDCPB,adidas,https://www.amazon.com/adidas-Predator-Ground-Soccer-Yellow/dp/B0778HDCPB/ref=sr_1_25?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459160&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-25,"https://images-na.ssl-images-amazon.com/images/I/41awMazKZ7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41i5NruXcpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vypfp4zKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410yq9f6nHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31K1a%2BytKKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41uwlbQ6LlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nhPmOPS5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Predator 18.3 堅硬地面足球鞋，,4.4,"Solar Yellow/Black/Solar Red,Black/White/Red,Clear Orange/Clear Orange/Trace Pink","https://images-na.ssl-images-amazon.com/images/I/41iJZs%2Bmu%2BL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NlqsxXhgL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31J5cwZWOYL._SS36_.jpg",72,"TWD 1,603.80","TWD 3,273.39","織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							結構式 Primemesh 鞋面提供舒適、類似襪子的貼合度，讓您能直覺移動，以高速控制球
							
						
 
							鞋面上的控制浮雕，為您改善了球面處理
							
						
 
							穿上 anatomically 設計的鞋面，體驗終極鎖定，模仿您的腳跟形狀舒適合身的襪子材質，適合第二層肌膚
高性能 TPU 注入層，專為穩定移動而設計；堅實的地面大底；混合螺栓尖頭"
